class_name,subtype,source_path,output_path,augmentation,parameters_json
Foam-Heavy,root,Foam-Heavy/frame_0124.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0124__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0124.jpg,Foam-Heavy/augmented/brightness/root/frame_0124__brightness.jpg,brightness,"{""factor"": 0.9374}"
Foam-Heavy,root,Foam-Heavy/frame_0124.jpg,Foam-Heavy/augmented/contrast/root/frame_0124__contrast.jpg,contrast,"{""factor"": 0.9188}"
Foam-Heavy,root,Foam-Heavy/frame_0124.jpg,Foam-Heavy/augmented/saturation/root/frame_0124__saturation.jpg,saturation,"{""factor"": 1.0542}"
Foam-Heavy,root,Foam-Heavy/frame_0124.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0124__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.026, ""shift_y_fraction"": -0.006, ""zoom"": 1.028}"
Foam-Heavy,root,Foam-Heavy/frame_0125.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0125__small_rotation.jpg,small_rotation,"{""angle_degrees"": -2.2252}"
Foam-Heavy,root,Foam-Heavy/frame_0125.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0125__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0125.jpg,Foam-Heavy/augmented/brightness/root/frame_0125__brightness.jpg,brightness,"{""factor"": 0.8525}"
Foam-Heavy,root,Foam-Heavy/frame_0125.jpg,Foam-Heavy/augmented/contrast/root/frame_0125__contrast.jpg,contrast,"{""factor"": 1.0014}"
Foam-Heavy,root,Foam-Heavy/frame_0125.jpg,Foam-Heavy/augmented/saturation/root/frame_0125__saturation.jpg,saturation,"{""factor"": 0.9278}"
Foam-Heavy,root,Foam-Heavy/frame_0125.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0125__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0047, ""shift_y_fraction"": -0.0101, ""zoom"": 1.0354}"
Foam-Heavy,root,Foam-Heavy/frame_0126.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0126__small_rotation.jpg,small_rotation,"{""angle_degrees"": -6.6212}"
Foam-Heavy,root,Foam-Heavy/frame_0126.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0126__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0126.jpg,Foam-Heavy/augmented/brightness/root/frame_0126__brightness.jpg,brightness,"{""factor"": 1.0033}"
Foam-Heavy,root,Foam-Heavy/frame_0126.jpg,Foam-Heavy/augmented/contrast/root/frame_0126__contrast.jpg,contrast,"{""factor"": 0.9702}"
Foam-Heavy,root,Foam-Heavy/frame_0126.jpg,Foam-Heavy/augmented/saturation/root/frame_0126__saturation.jpg,saturation,"{""factor"": 1.073}"
Foam-Heavy,root,Foam-Heavy/frame_0126.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0126__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0257, ""shift_y_fraction"": 0.033, ""zoom"": 1.0051}"
Foam-Heavy,root,Foam-Heavy/frame_0127.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0127__small_rotation.jpg,small_rotation,"{""angle_degrees"": -6.7776}"
Foam-Heavy,root,Foam-Heavy/frame_0127.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0127__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0127.jpg,Foam-Heavy/augmented/brightness/root/frame_0127__brightness.jpg,brightness,"{""factor"": 1.0329}"
Foam-Heavy,root,Foam-Heavy/frame_0127.jpg,Foam-Heavy/augmented/contrast/root/frame_0127__contrast.jpg,contrast,"{""factor"": 0.94}"
Foam-Heavy,root,Foam-Heavy/frame_0127.jpg,Foam-Heavy/augmented/saturation/root/frame_0127__saturation.jpg,saturation,"{""factor"": 1.0264}"
Foam-Heavy,root,Foam-Heavy/frame_0127.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0127__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.015, ""shift_y_fraction"": -0.0096, ""zoom"": 1.0176}"
Foam-Heavy,root,Foam-Heavy/frame_0128.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0128__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.6217}"
Foam-Heavy,root,Foam-Heavy/frame_0128.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0128__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0128.jpg,Foam-Heavy/augmented/brightness/root/frame_0128__brightness.jpg,brightness,"{""factor"": 0.8702}"
Foam-Heavy,root,Foam-Heavy/frame_0128.jpg,Foam-Heavy/augmented/contrast/root/frame_0128__contrast.jpg,contrast,"{""factor"": 0.9201}"
Foam-Heavy,root,Foam-Heavy/frame_0128.jpg,Foam-Heavy/augmented/saturation/root/frame_0128__saturation.jpg,saturation,"{""factor"": 1.0358}"
Foam-Heavy,root,Foam-Heavy/frame_0128.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0128__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0066, ""shift_y_fraction"": 0.0196, ""zoom"": 1.0352}"
Foam-Heavy,root,Foam-Heavy/frame_0129.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0129__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.9618}"
Foam-Heavy,root,Foam-Heavy/frame_0129.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0129__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0129.jpg,Foam-Heavy/augmented/brightness/root/frame_0129__brightness.jpg,brightness,"{""factor"": 1.1147}"
Foam-Heavy,root,Foam-Heavy/frame_0129.jpg,Foam-Heavy/augmented/contrast/root/frame_0129__contrast.jpg,contrast,"{""factor"": 0.8717}"
Foam-Heavy,root,Foam-Heavy/frame_0129.jpg,Foam-Heavy/augmented/saturation/root/frame_0129__saturation.jpg,saturation,"{""factor"": 1.0854}"
Foam-Heavy,root,Foam-Heavy/frame_0129.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0129__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0275, ""shift_y_fraction"": 0.0032, ""zoom"": 1.0439}"
Foam-Heavy,root,Foam-Heavy/frame_0130.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0130__small_rotation.jpg,small_rotation,"{""angle_degrees"": 6.4014}"
Foam-Heavy,root,Foam-Heavy/frame_0130.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0130__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0130.jpg,Foam-Heavy/augmented/brightness/root/frame_0130__brightness.jpg,brightness,"{""factor"": 1.0743}"
Foam-Heavy,root,Foam-Heavy/frame_0130.jpg,Foam-Heavy/augmented/contrast/root/frame_0130__contrast.jpg,contrast,"{""factor"": 1.0393}"
Foam-Heavy,root,Foam-Heavy/frame_0130.jpg,Foam-Heavy/augmented/saturation/root/frame_0130__saturation.jpg,saturation,"{""factor"": 1.0192}"
Foam-Heavy,root,Foam-Heavy/frame_0130.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0130__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.014, ""shift_y_fraction"": 0.0129, ""zoom"": 1.0405}"
Foam-Heavy,root,Foam-Heavy/frame_0131.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0131__small_rotation.jpg,small_rotation,"{""angle_degrees"": 6.5248}"
Foam-Heavy,root,Foam-Heavy/frame_0131.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0131__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0131.jpg,Foam-Heavy/augmented/brightness/root/frame_0131__brightness.jpg,brightness,"{""factor"": 0.8847}"
Foam-Heavy,root,Foam-Heavy/frame_0131.jpg,Foam-Heavy/augmented/contrast/root/frame_0131__contrast.jpg,contrast,"{""factor"": 1.1308}"
Foam-Heavy,root,Foam-Heavy/frame_0131.jpg,Foam-Heavy/augmented/saturation/root/frame_0131__saturation.jpg,saturation,"{""factor"": 1.0828}"
Foam-Heavy,root,Foam-Heavy/frame_0131.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0131__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0044, ""shift_y_fraction"": -0.0043, ""zoom"": 1.0604}"
Foam-Heavy,root,Foam-Heavy/frame_0132.jpg,Foam-Heavy/augmented/small_rotation/root/frame_0132__small_rotation.jpg,small_rotation,"{""angle_degrees"": -5.4671}"
Foam-Heavy,root,Foam-Heavy/frame_0132.jpg,Foam-Heavy/augmented/horizontal_flip/root/frame_0132__horizontal_flip.jpg,horizontal_flip,{}
Foam-Heavy,root,Foam-Heavy/frame_0132.jpg,Foam-Heavy/augmented/brightness/root/frame_0132__brightness.jpg,brightness,"{""factor"": 1.1135}"
Foam-Heavy,root,Foam-Heavy/frame_0132.jpg,Foam-Heavy/augmented/contrast/root/frame_0132__contrast.jpg,contrast,"{""factor"": 1.003}"
Foam-Heavy,root,Foam-Heavy/frame_0132.jpg,Foam-Heavy/augmented/saturation/root/frame_0132__saturation.jpg,saturation,"{""factor"": 0.9664}"
Foam-Heavy,root,Foam-Heavy/frame_0132.jpg,Foam-Heavy/augmented/zoom_translate/root/frame_0132__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0192, ""shift_y_fraction"": -0.0129, ""zoom"": 1.0024}"
Foam-Mild,root,Foam-Mild/IMG_5479.png,Foam-Mild/augmented/small_rotation/root/IMG_5479__small_rotation.jpg,small_rotation,"{""angle_degrees"": 6.394}"
Foam-Mild,root,Foam-Mild/IMG_5479.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5479__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5479.png,Foam-Mild/augmented/brightness/root/IMG_5479__brightness.jpg,brightness,"{""factor"": 1.0849}"
Foam-Mild,root,Foam-Mild/IMG_5479.png,Foam-Mild/augmented/contrast/root/IMG_5479__contrast.jpg,contrast,"{""factor"": 0.8506}"
Foam-Mild,root,Foam-Mild/IMG_5479.png,Foam-Mild/augmented/saturation/root/IMG_5479__saturation.jpg,saturation,"{""factor"": 1.0334}"
Foam-Mild,root,Foam-Mild/IMG_5479.png,Foam-Mild/augmented/zoom_translate/root/IMG_5479__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.027, ""shift_y_fraction"": 0.0015, ""zoom"": 1.0794}"
Foam-Mild,root,Foam-Mild/IMG_5480.png,Foam-Mild/augmented/small_rotation/root/IMG_5480__small_rotation.jpg,small_rotation,"{""angle_degrees"": 6.0164}"
Foam-Mild,root,Foam-Mild/IMG_5480.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5480__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5480.png,Foam-Mild/augmented/brightness/root/IMG_5480__brightness.jpg,brightness,"{""factor"": 1.1305}"
Foam-Mild,root,Foam-Mild/IMG_5480.png,Foam-Mild/augmented/contrast/root/IMG_5480__contrast.jpg,contrast,"{""factor"": 1.0817}"
Foam-Mild,root,Foam-Mild/IMG_5480.png,Foam-Mild/augmented/saturation/root/IMG_5480__saturation.jpg,saturation,"{""factor"": 0.9728}"
Foam-Mild,root,Foam-Mild/IMG_5480.png,Foam-Mild/augmented/zoom_translate/root/IMG_5480__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0257, ""shift_y_fraction"": -0.0089, ""zoom"": 1.0718}"
Foam-Mild,root,Foam-Mild/IMG_5481.png,Foam-Mild/augmented/small_rotation/root/IMG_5481__small_rotation.jpg,small_rotation,"{""angle_degrees"": -0.3033}"
Foam-Mild,root,Foam-Mild/IMG_5481.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5481__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5481.png,Foam-Mild/augmented/brightness/root/IMG_5481__brightness.jpg,brightness,"{""factor"": 0.9925}"
Foam-Mild,root,Foam-Mild/IMG_5481.png,Foam-Mild/augmented/contrast/root/IMG_5481__contrast.jpg,contrast,"{""factor"": 1.1175}"
Foam-Mild,root,Foam-Mild/IMG_5481.png,Foam-Mild/augmented/saturation/root/IMG_5481__saturation.jpg,saturation,"{""factor"": 0.9863}"
Foam-Mild,root,Foam-Mild/IMG_5481.png,Foam-Mild/augmented/zoom_translate/root/IMG_5481__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0287, ""shift_y_fraction"": 0.0116, ""zoom"": 1.0194}"
Foam-Mild,root,Foam-Mild/IMG_5482.png,Foam-Mild/augmented/small_rotation/root/IMG_5482__small_rotation.jpg,small_rotation,"{""angle_degrees"": 0.7381}"
Foam-Mild,root,Foam-Mild/IMG_5482.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5482__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5482.png,Foam-Mild/augmented/brightness/root/IMG_5482__brightness.jpg,brightness,"{""factor"": 0.9494}"
Foam-Mild,root,Foam-Mild/IMG_5482.png,Foam-Mild/augmented/contrast/root/IMG_5482__contrast.jpg,contrast,"{""factor"": 1.0148}"
Foam-Mild,root,Foam-Mild/IMG_5482.png,Foam-Mild/augmented/saturation/root/IMG_5482__saturation.jpg,saturation,"{""factor"": 1.0872}"
Foam-Mild,root,Foam-Mild/IMG_5482.png,Foam-Mild/augmented/zoom_translate/root/IMG_5482__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0019, ""shift_y_fraction"": -0.033, ""zoom"": 1.0245}"
Foam-Mild,root,Foam-Mild/IMG_5483.png,Foam-Mild/augmented/small_rotation/root/IMG_5483__small_rotation.jpg,small_rotation,"{""angle_degrees"": 5.4423}"
Foam-Mild,root,Foam-Mild/IMG_5483.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5483__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5483.png,Foam-Mild/augmented/brightness/root/IMG_5483__brightness.jpg,brightness,"{""factor"": 0.9527}"
Foam-Mild,root,Foam-Mild/IMG_5483.png,Foam-Mild/augmented/contrast/root/IMG_5483__contrast.jpg,contrast,"{""factor"": 0.9878}"
Foam-Mild,root,Foam-Mild/IMG_5483.png,Foam-Mild/augmented/saturation/root/IMG_5483__saturation.jpg,saturation,"{""factor"": 0.9692}"
Foam-Mild,root,Foam-Mild/IMG_5483.png,Foam-Mild/augmented/zoom_translate/root/IMG_5483__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0084, ""shift_y_fraction"": -0.03, ""zoom"": 1.0799}"
Foam-Mild,root,Foam-Mild/IMG_5484.png,Foam-Mild/augmented/small_rotation/root/IMG_5484__small_rotation.jpg,small_rotation,"{""angle_degrees"": 2.4796}"
Foam-Mild,root,Foam-Mild/IMG_5484.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5484__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5484.png,Foam-Mild/augmented/brightness/root/IMG_5484__brightness.jpg,brightness,"{""factor"": 1.0869}"
Foam-Mild,root,Foam-Mild/IMG_5484.png,Foam-Mild/augmented/contrast/root/IMG_5484__contrast.jpg,contrast,"{""factor"": 0.9043}"
Foam-Mild,root,Foam-Mild/IMG_5484.png,Foam-Mild/augmented/saturation/root/IMG_5484__saturation.jpg,saturation,"{""factor"": 0.9837}"
Foam-Mild,root,Foam-Mild/IMG_5484.png,Foam-Mild/augmented/zoom_translate/root/IMG_5484__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0049, ""shift_y_fraction"": -0.0221, ""zoom"": 1.0141}"
Foam-Mild,root,Foam-Mild/IMG_5485.png,Foam-Mild/augmented/small_rotation/root/IMG_5485__small_rotation.jpg,small_rotation,"{""angle_degrees"": 5.7924}"
Foam-Mild,root,Foam-Mild/IMG_5485.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5485__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5485.png,Foam-Mild/augmented/brightness/root/IMG_5485__brightness.jpg,brightness,"{""factor"": 0.9939}"
Foam-Mild,root,Foam-Mild/IMG_5485.png,Foam-Mild/augmented/contrast/root/IMG_5485__contrast.jpg,contrast,"{""factor"": 0.9272}"
Foam-Mild,root,Foam-Mild/IMG_5485.png,Foam-Mild/augmented/saturation/root/IMG_5485__saturation.jpg,saturation,"{""factor"": 0.9115}"
Foam-Mild,root,Foam-Mild/IMG_5485.png,Foam-Mild/augmented/zoom_translate/root/IMG_5485__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0144, ""shift_y_fraction"": 0.0255, ""zoom"": 1.0041}"
Foam-Mild,root,Foam-Mild/IMG_5486.png,Foam-Mild/augmented/small_rotation/root/IMG_5486__small_rotation.jpg,small_rotation,"{""angle_degrees"": 4.347}"
Foam-Mild,root,Foam-Mild/IMG_5486.png,Foam-Mild/augmented/horizontal_flip/root/IMG_5486__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/IMG_5486.png,Foam-Mild/augmented/brightness/root/IMG_5486__brightness.jpg,brightness,"{""factor"": 0.9261}"
Foam-Mild,root,Foam-Mild/IMG_5486.png,Foam-Mild/augmented/contrast/root/IMG_5486__contrast.jpg,contrast,"{""factor"": 1.132}"
Foam-Mild,root,Foam-Mild/IMG_5486.png,Foam-Mild/augmented/saturation/root/IMG_5486__saturation.jpg,saturation,"{""factor"": 0.978}"
Foam-Mild,root,Foam-Mild/IMG_5486.png,Foam-Mild/augmented/zoom_translate/root/IMG_5486__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.021, ""shift_y_fraction"": 0.0212, ""zoom"": 1.0475}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_13_46_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": 5.9989}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/augmented/horizontal_flip/root/WIN_20260707_13_13_46_Pro__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/augmented/brightness/root/WIN_20260707_13_13_46_Pro__brightness.jpg,brightness,"{""factor"": 1.0826}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/augmented/contrast/root/WIN_20260707_13_13_46_Pro__contrast.jpg,contrast,"{""factor"": 0.9604}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/augmented/saturation/root/WIN_20260707_13_13_46_Pro__saturation.jpg,saturation,"{""factor"": 1.0853}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_46_Pro.jpg,Foam-Mild/augmented/zoom_translate/root/WIN_20260707_13_13_46_Pro__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0018, ""shift_y_fraction"": 0.026, ""zoom"": 1.036}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_13_49_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": -7.0146}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/augmented/horizontal_flip/root/WIN_20260707_13_13_49_Pro__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/augmented/brightness/root/WIN_20260707_13_13_49_Pro__brightness.jpg,brightness,"{""factor"": 1.1016}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/augmented/contrast/root/WIN_20260707_13_13_49_Pro__contrast.jpg,contrast,"{""factor"": 1.0061}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/augmented/saturation/root/WIN_20260707_13_13_49_Pro__saturation.jpg,saturation,"{""factor"": 0.9155}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_49_Pro.jpg,Foam-Mild/augmented/zoom_translate/root/WIN_20260707_13_13_49_Pro__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0254, ""shift_y_fraction"": -0.0224, ""zoom"": 1.0728}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_54_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_13_54_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": -7.436}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_54_Pro.jpg,Foam-Mild/augmented/horizontal_flip/root/WIN_20260707_13_13_54_Pro__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_54_Pro.jpg,Foam-Mild/augmented/brightness/root/WIN_20260707_13_13_54_Pro__brightness.jpg,brightness,"{""factor"": 0.8853}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_54_Pro.jpg,Foam-Mild/augmented/contrast/root/WIN_20260707_13_13_54_Pro__contrast.jpg,contrast,"{""factor"": 0.9776}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_54_Pro.jpg,Foam-Mild/augmented/saturation/root/WIN_20260707_13_13_54_Pro__saturation.jpg,saturation,"{""factor"": 1.0075}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_13_54_Pro.jpg,Foam-Mild/augmented/zoom_translate/root/WIN_20260707_13_13_54_Pro__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0124, ""shift_y_fraction"": -0.0279, ""zoom"": 1.0237}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_14_01_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": -6.0987}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/augmented/horizontal_flip/root/WIN_20260707_13_14_01_Pro__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/augmented/brightness/root/WIN_20260707_13_14_01_Pro__brightness.jpg,brightness,"{""factor"": 0.9574}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/augmented/contrast/root/WIN_20260707_13_14_01_Pro__contrast.jpg,contrast,"{""factor"": 0.9674}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/augmented/saturation/root/WIN_20260707_13_14_01_Pro__saturation.jpg,saturation,"{""factor"": 0.9754}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_01_Pro.jpg,Foam-Mild/augmented/zoom_translate/root/WIN_20260707_13_14_01_Pro__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0138, ""shift_y_fraction"": -0.0151, ""zoom"": 1.0301}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_14_12_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": 2.9792}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/augmented/horizontal_flip/root/WIN_20260707_13_14_12_Pro__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/augmented/brightness/root/WIN_20260707_13_14_12_Pro__brightness.jpg,brightness,"{""factor"": 0.9262}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/augmented/contrast/root/WIN_20260707_13_14_12_Pro__contrast.jpg,contrast,"{""factor"": 1.0333}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/augmented/saturation/root/WIN_20260707_13_14_12_Pro__saturation.jpg,saturation,"{""factor"": 1.0751}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_12_Pro.jpg,Foam-Mild/augmented/zoom_translate/root/WIN_20260707_13_14_12_Pro__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": 0.0349, ""shift_y_fraction"": 0.0147, ""zoom"": 1.0699}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_14_13_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": -2.3015}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/augmented/horizontal_flip/root/WIN_20260707_13_14_13_Pro__horizontal_flip.jpg,horizontal_flip,{}
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/augmented/brightness/root/WIN_20260707_13_14_13_Pro__brightness.jpg,brightness,"{""factor"": 1.1181}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/augmented/contrast/root/WIN_20260707_13_14_13_Pro__contrast.jpg,contrast,"{""factor"": 1.0487}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/augmented/saturation/root/WIN_20260707_13_14_13_Pro__saturation.jpg,saturation,"{""factor"": 0.9663}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_13_Pro.jpg,Foam-Mild/augmented/zoom_translate/root/WIN_20260707_13_14_13_Pro__zoom_translate.jpg,zoom_translate,"{""shift_x_fraction"": -0.0326, ""shift_y_fraction"": -0.0161, ""zoom"": 1.0483}"
Foam-Mild,root,Foam-Mild/WIN_20260707_13_14_16_Pro.jpg,Foam-Mild/augmented/small_rotation/root/WIN_20260707_13_14_16_Pro__small_rotation.jpg,small_rotation,"{""angle_degrees"": 3.1958}"
